 0.18411E-01 0.74963E-04 0.00000E+00    18108     1033    3     1028 0.558E+05 0.98897E-07  0.18411E-01  0.17910E-04  0.17910E-04     1028
   1    0.18086E-01    0.44935E-03    0.12632E+01    0.21266E+00    0.18086E-01
   2    0.18482E-01    0.17931E-03    0.69760E+00    0.11908E+00    0.18482E-01
   3    0.18407E-01    0.83946E-04    0.46375E+00    0.84898E-01    0.18407E-01
