 0.78068E-01 0.39758E-03 0.00000E+00    18019     1011    3     1007 0.129E+05 0.42257E-06  0.78068E-01  0.77525E-04  0.77525E-04     1007
   1    0.75006E-01    0.18201E-02    0.12306E+01    0.49592E+00    0.75006E-01
   2    0.77673E-01    0.71682E-03    0.66189E+00    0.28302E+00    0.77673E-01
   3    0.78254E-01    0.34086E-03    0.44181E+00    0.21186E+00    0.78254E-01
