 0.84875E-02 0.36370E-04 0.00000E+00    17881     1017    3     1013 0.119E+06 0.46170E-07  0.84875E-02  0.83786E-05  0.83786E-05     1013
   1    0.84905E-02    0.20665E-03    0.12296E+01    0.94836E-01    0.84905E-02
   2    0.85045E-02    0.84838E-04    0.71269E+00    0.67582E-01    0.85045E-02
   3    0.84834E-02    0.41043E-04    0.48881E+00    0.43734E-01    0.84834E-02
