0.46048E+00 0.17202E-03 0.00000E+01 2379805 0 0 135581 0.29448E+06 0.00000E+01 0.46048E+00 0.00000E+01 0.00000E+01 0
1 0.46003 0.0096604 1.1173 2.0132 0.46003
2 0.45761 0.0038 0.62484 1.3402 0.45761
3 0.45733 0.0018203 0.42356 1.0017 0.45733
4 0.46213 0.0096089 1.1063 2.1189 0.46213
5 0.46408 0.0037826 0.61332 1.3155 0.46408
6 0.45996 0.0018197 0.42101 1.2114 0.45996
7 0.47244 0.0096693 1.089 2.0723 0.47244
8 0.46304 0.0036956 0.60055 1.4319 0.46304
9 0.4598 0.0018111 0.41917 1.2263 0.4598
10 0.48161 0.0097974 1.0824 1.9745 0.48161
11 0.46034 0.0038062 0.62216 1.3972 0.46034
12 0.45857 0.0018157 0.42135 1.2857 0.45857
13 0.46323 0.0094869 1.0897 2.0302 0.46323
14 0.45895 0.0038715 0.63474 1.4177 0.45895
15 0.45982 0.0018304 0.4236 1.0411 0.45982
16 0.46557 0.0095591 1.0924 2.0515 0.46557
17 0.45923 0.0037877 0.62062 1.3595 0.45923
18 0.46129 0.0018033 0.41601 1.1261 0.46129
19 0.45536 0.0095916 1.1207 2.0038 0.45536
20 0.4672 0.0037405 0.60243 1.4117 0.4672
21 0.46045 0.0017959 0.41504 0.90115 0.46045
22 0.45942 0.0094333 1.0925 2.0285 0.45942
23 0.46021 0.0039283 0.64229 1.4827 0.46021
24 0.45987 0.0018482 0.42768 0.97458 0.45987
25 0.47756 0.0097557 1.0869 2.1168 0.47756
26 0.46607 0.0037954 0.61276 1.354 0.46607
27 0.46178 0.0017914 0.41281 0.92054 0.46178
28 0.45896 0.0096166 1.1149 2.0952 0.45896
29 0.46196 0.0038507 0.62722 1.3412 0.46196
30 0.46291 0.0018137 0.41693 0.97204 0.46291
31 0.46349 0.0095853 1.1004 2.032 0.46349
32 0.46115 0.0037974 0.61962 1.5542 0.46115
33 0.46179 0.0018113 0.4174 0.90803 0.46179
34 0.46628 0.0095942 1.0948 2.0016 0.46628
35 0.46269 0.0038001 0.618 1.29 0.46269
36 0.46028 0.0017991 0.41593 1.0461 0.46028
37 0.47719 0.0097556 1.0878 1.9283 0.47719
38 0.46452 0.003795 0.61473 1.5935 0.46452
39 0.46258 0.0017892 0.4116 1.1395 0.46258
40 0.46373 0.0096569 1.108 2.0082 0.46373
41 0.45356 0.0038196 0.63367 1.423 0.45356
42 0.46076 0.0018284 0.42228 0.94494 0.46076
43 0.48012 0.0096762 1.0723 1.9529 0.48012
44 0.45904 0.0038235 0.62675 1.2532 0.45904
45 0.46044 0.0018122 0.41883 1.0057 0.46044
46 0.45099 0.0094712 1.1174 2.1726 0.45099
47 0.45962 0.0039095 0.64003 1.4264 0.45962
48 0.4579 0.0018453 0.42884 0.96559 0.4579
49 0.45024 0.0095026 1.123 2.2916 0.45024
50 0.45713 0.003793 0.62435 1.3899 0.45713
51 0.46352 0.0017993 0.41308 1.0484 0.46352
52 0.46348 0.0095503 1.0964 2.1503 0.46348
53 0.4582 0.0038066 0.62512 1.3736 0.4582
54 0.46186 0.0018138 0.41791 0.98552 0.46186
55 0.44875 0.0094959 1.1259 1.9861 0.44875
56 0.45741 0.0038297 0.62999 1.3966 0.45741
57 0.45929 0.0017724 0.41066 0.88092 0.45929
58 0.46371 0.0096565 1.108 2.1016 0.46371
59 0.46068 0.0037986 0.62044 1.3717 0.46068
60 0.46115 0.0018121 0.41815 1.1287 0.46115
61 0.44773 0.0095399 1.1337 2.0735 0.44773
62 0.45356 0.0038181 0.63344 1.5755 0.45356
63 0.45778 0.0018102 0.4208 1.0574 0.45778
64 0.4527 0.009625 1.1313 1.9526 0.4527
65 0.46014 0.0038146 0.6238 1.3959 0.46014
66 0.46022 0.0018065 0.41772 1.0462 0.46022
67 0.45896 0.0095212 1.1038 2.099 0.45896
68 0.46317 0.0038918 0.63225 1.3881 0.46317
69 0.46164 0.0017982 0.4145 1.0322 0.46164
70 0.46715 0.0096169 1.0954 2.092 0.46715
71 0.46451 0.0038145 0.61792 1.2562 0.46451
72 0.46076 0.0017925 0.41398 1.1644 0.46076
73 0.45007 0.0094202 1.1137 2.1953 0.45007
74 0.45815 0.0038127 0.62619 1.5552 0.45815
75 0.46191 0.0018008 0.41487 0.98025 0.46191
76 0.46228 0.0095522 1.0994 2.0935 0.46228
77 0.46941 0.003805 0.60993 1.3628 0.46941
78 0.459 0.0017969 0.4166 1.0471 0.459
79 0.4459 0.0093672 1.1177 2.0536 0.4459
80 0.45471 0.0037734 0.62443 1.3477 0.45471
81 0.46234 0.001781 0.40991 0.97497 0.46234
82 0.46323 0.0097257 1.1171 2.0846 0.46323
83 0.45635 0.0037952 0.62577 1.3552 0.45635
84 0.46243 0.0018113 0.41681 1.0853 0.46243
85 0.46114 0.0095422 1.101 2.1129 0.46114
86 0.46704 0.0038163 0.61486 1.2367 0.46704
87 0.4617 0.0018045 0.41592 1.012 0.4617
88 0.45955 0.0094693 1.0964 1.9658 0.45955
89 0.46078 0.0038135 0.62276 1.7349 0.46078
90 0.45874 0.0018304 0.4246 1.1789 0.45874
91 0.46445 0.0096358 1.1039 2.0192 0.46445
92 0.45648 0.0037951 0.62559 1.3588 0.45648
93 0.45794 0.0018108 0.42079 0.99349 0.45794
94 0.44303 0.0093725 1.1256 2.1181 0.44303
95 0.45427 0.003816 0.63209 1.5012 0.45427
96 0.45905 0.0018314 0.42453 1.1172 0.45905
97 0.48131 0.0098095 1.0844 2.1623 0.48131
98 0.45876 0.0038348 0.62899 1.3678 0.45876
99 0.4634 0.0017757 0.40777 1.2403 0.4634
100 0.46328 0.0096673 1.1103 2.0675 0.46328
101 0.46415 0.0037586 0.60932 1.2805 0.46415
102 0.45903 0.0017933 0.41573 0.96342 0.45903
103 0.4608 0.009477 1.0943 2.0615 0.4608
104 0.45509 0.0038404 0.63499 1.4165 0.45509
105 0.46218 0.0018063 0.41588 1.0529 0.46218
106 0.46199 0.0095133 1.0956 2.0376 0.46199
107 0.46469 0.0038582 0.62474 1.4798 0.46469
108 0.46079 0.0018112 0.41828 1.282 0.46079
109 0.46131 0.0096186 1.1094 2.1129 0.46131
110 0.4573 0.0037574 0.61826 1.336 0.4573
111 0.46 0.0017961 0.4155 0.96301 0.46
112 0.45599 0.0095681 1.1164 2.0483 0.45599
113 0.46349 0.0038286 0.62157 1.3687 0.46349
114 0.46324 0.0018423 0.42322 0.95822 0.46324
115 0.4688 0.0097688 1.1087 2.148 0.4688
116 0.45397 0.0037289 0.61808 1.5038 0.45397
117 0.4619 0.0017973 0.41406 0.99013 0.4619
118 0.4654 0.0096412 1.1022 2.2539 0.4654
119 0.46047 0.0037451 0.61199 1.4783 0.46047
120 0.45846 0.0018129 0.42079 1.0769 0.45846
121 0.46305 0.0095406 1.0963 1.9692 0.46305
122 0.45458 0.0038183 0.63204 1.3691 0.45458
123 0.46008 0.0018504 0.42799 1.1538 0.46008
124 0.46154 0.0097574 1.1248 2.2771 0.46154
125 0.46074 0.0037977 0.62023 1.5508 0.46074
126 0.45971 0.0018072 0.41833 1.2287 0.45971
127 0.46909 0.0096724 1.0971 2.2868 0.46909
128 0.45955 0.0037466 0.61347 1.5486 0.45955
129 0.46089 0.001798 0.41514 1.2526 0.46089
130 0.47606 0.0097244 1.0868 2.1244 0.47606
131 0.45698 0.0037508 0.61762 1.547 0.45698
132 0.4585 0.0018106 0.42022 1.0027 0.4585
133 0.46787 0.0097064 1.1038 2.039 0.46787
134 0.46104 0.0037886 0.61833 1.3553 0.46104
135 0.46175 0.0018058 0.41617 0.98884 0.46175
136 0.46622 0.0096494 1.1012 2.133 0.46622
137 0.46277 0.0037941 0.61693 1.4728 0.46277
138 0.46272 0.0017582 0.40435 1.0197 0.46272
139 0.43818 0.0092462 1.1227 1.8676 0.43818
140 0.45334 0.0038991 0.64719 1.4117 0.45334
141 0.45906 0.0018486 0.42853 1.0915 0.45906
142 0.48029 0.0098174 1.0876 2.0538 0.48029
143 0.4573 0.0037896 0.62357 1.3975 0.4573
144 0.46118 0.0017807 0.41088 0.90113 0.46118
145 0.4729 0.0097103 1.0925 2.0469 0.4729
146 0.46106 0.0037936 0.61913 1.3037 0.46106
147 0.46261 0.001804 0.41498 1.0937 0.46261
148 0.4481 0.0094606 1.1234 2.1026 0.4481
149 0.45801 0.003809 0.62577 1.3294 0.45801
150 0.46232 0.0018233 0.41969 1.016 0.46232
151 0.4709 0.009725 1.0988 1.9918 0.4709
152 0.4662 0.0037641 0.60754 1.3735 0.4662
153 0.46397 0.0017773 0.40763 0.9957 0.46397
154 0.46896 0.0096791 1.0982 2.2604 0.46896
155 0.46509 0.0038224 0.61842 1.3275 0.46509
156 0.45926 0.0018034 0.41786 0.96592 0.45926
157 0.48103 0.0097719 1.0809 2.0056 0.48103
158 0.45693 0.0037521 0.6179 1.1607 0.45693
159 0.46236 0.0018014 0.41461 1.0581 0.46236
160 0.4637 0.009583 1.0996 2.2858 0.4637
