 0.26730E-02 0.30789E-04 0.00000E+00    18476     1096    3     1091 0.408E+06 0.14171E-07  0.26730E-02  0.24491E-05  0.24491E-05     1091
   1    0.27675E-02    0.75751E-04    0.14056E+01    0.65656E-01    0.27675E-02
   2    0.25934E-02    0.28012E-04    0.78443E+00    0.48811E-01    0.25934E-02
   3    0.26907E-02    0.15151E-04    0.57831E+00    0.32927E-01    0.26907E-02
