0.26676E-02 0.13383E-05 0.00000E+01 2322340 0 0 131796 0.49412E+08 0.00000E+01 0.26676E-02 0.00000E+01 0.00000E+01 0
1 0.0026396 6.5233e-05 1.2691 0.024341 0.0026396
2 0.0026586 3.1286e-05 0.85459 0.062895 0.0026586
3 0.0026653 1.4614e-05 0.56313 0.029288 0.0026653
4 0.0027267 3.3055e-05 0.88039 0.066935 0.0027267
5 0.0026485 1.4438e-05 0.55986 0.029777 0.0026485
6 0.0026543 6.9968e-06 0.38288 0.017556 0.0026543
7 0.0027246 2.9844e-05 0.79545 0.037803 0.0027246
8 0.0026695 1.5104e-05 0.5811 0.028761 0.0026695
9 0.0026673 7.1079e-06 0.38705 0.01803 0.0026673
10 0.0027754 7.5915e-05 1.4046 0.076308 0.0027754
11 0.0026043 2.9359e-05 0.81866 0.042779 0.0026043
12 0.0026717 1.4105e-05 0.54221 0.023453 0.0026717
13 0.0027213 6.898e-05 1.3017 0.057819 0.0027213
14 0.0026609 3.7268e-05 1.0172 0.0718 0.0026609
15 0.002671 1.5531e-05 0.59718 0.025927 0.002671
16 0.0025816 6.7135e-05 1.3354 0.061032 0.0025816
17 0.00272 3.1871e-05 0.85093 0.038558 0.00272
18 0.0026995 1.4507e-05 0.55191 0.027777 0.0026995
19 0.00272 6.8707e-05 1.2972 0.062318 0.00272
20 0.0026462 2.9647e-05 0.81362 0.060083 0.0026462
21 0.0026674 1.4181e-05 0.546 0.026005 0.0026674
22 0.002699 6.8225e-05 1.298 0.052372 0.002699
23 0.0026784 3.1428e-05 0.85214 0.051227 0.0026784
24 0.0026864 1.5111e-05 0.57771 0.030581 0.0026864
25 0.0027087 6.8529e-05 1.2992 0.045862 0.0027087
26 0.0027032 3.8508e-05 1.0346 0.060544 0.0027032
27 0.0026981 1.403e-05 0.53404 0.02308 0.0026981
28 0.0026619 6.7436e-05 1.3009 0.037421 0.0026619
29 0.0026365 2.7965e-05 0.77031 0.030612 0.0026365
30 0.0026676 1.4328e-05 0.55161 0.036662 0.0026676
31 0.0027302 7.4588e-05 1.4029 0.067151 0.0027302
32 0.0026843 2.9988e-05 0.8113 0.042107 0.0026843
33 0.0026535 1.338e-05 0.51788 0.022704 0.0026535
34 0.0026921 6.9685e-05 1.3292 0.07241 0.0026921
35 0.0026296 2.9451e-05 0.81336 0.038719 0.0026296
36 0.0026637 1.4823e-05 0.57151 0.02729 0.0026637
37 0.0026514 6.5256e-05 1.2639 0.027152 0.0026514
38 0.0027042 3.5871e-05 0.96332 0.06208 0.0027042
39 0.002676 1.4268e-05 0.54758 0.027923 0.002676
40 0.0027388 7.6964e-05 1.443 0.10195 0.0027388
41 0.0027284 3.4561e-05 0.91989 0.04902 0.0027284
42 0.0026825 1.4603e-05 0.55909 0.029423 0.0026825
43 0.0026435 6.908e-05 1.3419 0.042599 0.0026435
44 0.0026612 3.0128e-05 0.82217 0.04758 0.0026612
45 0.002659 1.4021e-05 0.54153 0.030475 0.002659
46 0.002589 7.1821e-05 1.4245 0.083547 0.002589
47 0.0027558 3.5901e-05 0.9461 0.055252 0.0027558
48 0.0026746 1.4107e-05 0.54173 0.022565 0.0026746
49 0.0026295 6.4691e-05 1.2633 0.032967 0.0026295
50 0.0026329 2.8028e-05 0.77307 0.029673 0.0026329
51 0.0026675 1.4979e-05 0.57671 0.031532 0.0026675
52 0.0026904 6.8814e-05 1.3135 0.069248 0.0026904
53 0.0026778 3.1389e-05 0.85127 0.044195 0.0026778
54 0.0026452 1.4436e-05 0.56048 0.024185 0.0026452
55 0.0027604 6.6593e-05 1.2388 0.035517 0.0027604
56 0.0026603 3.0117e-05 0.82217 0.043528 0.0026603
57 0.0026627 1.3814e-05 0.53283 0.022826 0.0026627
58 0.0027356 6.7009e-05 1.2579 0.034994 0.0027356
59 0.0026758 3.1804e-05 0.86318 0.056619 0.0026758
60 0.0026672 1.5001e-05 0.57764 0.024942 0.0026672
61 0.002627 6.3653e-05 1.2443 0.033534 0.002627
62 0.0026859 3.1439e-05 0.85008 0.061199 0.0026859
63 0.0026548 1.4533e-05 0.56222 0.029485 0.0026548
64 0.0024918 7.0432e-05 1.4515 0.054584 0.0024918
65 0.0027035 3.6587e-05 0.98281 0.059716 0.0027035
66 0.0026713 1.4669e-05 0.564 0.026136 0.0026713
67 0.0026661 6.6811e-05 1.2868 0.054237 0.0026661
68 0.0027073 3.1077e-05 0.83362 0.051997 0.0027073
69 0.0026822 1.5099e-05 0.57816 0.031335 0.0026822
70 0.0027031 3.4968e-05 0.93946 0.059616 0.0027031
71 0.0026512 1.4009e-05 0.54269 0.027792 0.0026512
72 0.0026577 7.071e-06 0.38644 0.016667 0.0026577
73 0.002628 7.1055e-05 1.3884 0.054497 0.002628
74 0.0026443 3.0899e-05 0.84859 0.055877 0.0026443
75 0.0026666 1.3994e-05 0.53898 0.027664 0.0026666
76 0.0026219 6.3566e-05 1.245 0.036854 0.0026219
77 0.0026534 3.0158e-05 0.82543 0.051793 0.0026534
78 0.0026573 1.6005e-05 0.6186 0.031457 0.0026573
79 0.0026437 6.4876e-05 1.2601 0.042564 0.0026437
80 0.0026672 3.2564e-05 0.88665 0.053557 0.0026672
81 0.0026664 1.4204e-05 0.5471 0.03085 0.0026664
82 0.0026131 6.8172e-05 1.3397 0.04816 0.0026131
83 0.0026546 3.145e-05 0.86037 0.045974 0.0026546
84 0.0026531 1.4067e-05 0.54454 0.026832 0.0026531
85 0.0026939 8.0715e-05 1.5386 0.070664 0.0026939
86 0.0026977 2.9715e-05 0.79993 0.042747 0.0026977
87 0.0026806 1.3855e-05 0.53081 0.025131 0.0026806
88 0.002539 6.1857e-05 1.2511 0.025411 0.002539
89 0.0026075 2.997e-05 0.83471 0.054019 0.0026075
90 0.0026635 1.4533e-05 0.56037 0.029603 0.0026635
91 0.0026733 6.7871e-05 1.3037 0.044774 0.0026733
92 0.0026514 2.9819e-05 0.81675 0.05963 0.0026514
93 0.0026801 1.4439e-05 0.55329 0.024983 0.0026801
94 0.0026988 6.7627e-05 1.2868 0.047643 0.0026988
95 0.0027067 3.3826e-05 0.90758 0.060048 0.0027067
96 0.0026588 1.4486e-05 0.55955 0.033142 0.0026588
97 0.0027053 6.8425e-05 1.2988 0.057749 0.0027053
98 0.0026449 3.1643e-05 0.86883 0.05551 0.0026449
99 0.0026801 1.4057e-05 0.5387 0.022279 0.0026801
100 0.0026988 6.6069e-05 1.2572 0.042033 0.0026988
101 0.0026877 3.1864e-05 0.86098 0.045436 0.0026877
102 0.0026623 1.4258e-05 0.55004 0.031874 0.0026623
103 0.002685 6.4426e-05 1.2322 0.035062 0.002685
104 0.0027246 3.4271e-05 0.91349 0.054089 0.0027246
105 0.0026591 1.4095e-05 0.54439 0.027941 0.0026591
106 0.0026869 6.8743e-05 1.3138 0.046978 0.0026869
107 0.002676 2.9749e-05 0.80733 0.05324 0.002676
108 0.0026557 1.3844e-05 0.53538 0.026171 0.0026557
109 0.0026335 6.948e-05 1.3548 0.058729 0.0026335
110 0.0026843 2.8372e-05 0.7676 0.033261 0.0026843
111 0.0026464 1.3676e-05 0.53074 0.021433 0.0026464
112 0.0026202 6.5146e-05 1.2768 0.041562 0.0026202
113 0.0026102 2.882e-05 0.80184 0.042843 0.0026102
114 0.0026509 1.4187e-05 0.54963 0.029833 0.0026509
