 0.77534E-01 0.46841E-03 0.00000E+00    18020     1028    3     1024 0.132E+05 0.41812E-06  0.77534E-01  0.75717E-04  0.75717E-04     1024
   1    0.81425E-01    0.18436E-02    0.11483E+01    0.54077E+00    0.81425E-01
   2    0.77336E-01    0.71294E-03    0.66118E+00    0.29823E+00    0.77336E-01
   3    0.77428E-01    0.34759E-03    0.45533E+00    0.18987E+00    0.77428E-01
