# mur		muf		alpsfact	dynamical_scale	pdf		cross-section
1.0		1.0		1.0		-1		263400		0.14701
0.5		0.5		1.0		-1		263400		0.152602953079
0.5		0.5		1.0		1		263400		0.154119888587
0.5		0.5		1.0		2		263400		0.15364299087
0.5		0.5		1.0		3		263400		0.159542893457
0.5		0.5		1.0		4		263400		0.152602953079
0.5		1.0		1.0		-1		263400		0.14701
0.5		1.0		1.0		1		263400		0.148451277474
0.5		1.0		1.0		2		263400		0.148000550503
0.5		1.0		1.0		3		263400		0.15364299087
0.5		1.0		1.0		4		263400		0.14701
0.5		2.0		1.0		-1		263400		0.141703895395
0.5		2.0		1.0		1		263400		0.143066409665
0.5		2.0		1.0		2		263400		0.142642232608
0.5		2.0		1.0		3		263400		0.148000550503
0.5		2.0		1.0		4		263400		0.141703895395
1.0		0.5		1.0		-1		263400		0.152602953079
1.0		0.5		1.0		1		263400		0.154119888587
1.0		0.5		1.0		2		263400		0.15364299087
1.0		0.5		1.0		3		263400		0.159542893457
1.0		0.5		1.0		4		263400		0.152602953079
1.0		1.0		1.0		1		263400		0.148451277474
1.0		1.0		1.0		2		263400		0.148000550503
1.0		1.0		1.0		3		263400		0.15364299087
1.0		1.0		1.0		4		263400		0.14701
1.0		2.0		1.0		-1		263400		0.141703895395
1.0		2.0		1.0		1		263400		0.143066409665
1.0		2.0		1.0		2		263400		0.142642232608
1.0		2.0		1.0		3		263400		0.148000550503
1.0		2.0		1.0		4		263400		0.141703895395
2.0		0.5		1.0		-1		263400		0.152602953079
2.0		0.5		1.0		1		263400		0.154119888587
2.0		0.5		1.0		2		263400		0.15364299087
2.0		0.5		1.0		3		263400		0.159542893457
2.0		0.5		1.0		4		263400		0.152602953079
2.0		1.0		1.0		-1		263400		0.14701
2.0		1.0		1.0		1		263400		0.148451277474
2.0		1.0		1.0		2		263400		0.148000550503
2.0		1.0		1.0		3		263400		0.15364299087
2.0		1.0		1.0		4		263400		0.14701
2.0		2.0		1.0		-1		263400		0.141703895395
2.0		2.0		1.0		1		263400		0.143066409665
2.0		2.0		1.0		2		263400		0.142642232608
2.0		2.0		1.0		3		263400		0.148000550503
2.0		2.0		1.0		4		263400		0.141703895395
1.0		1.0		1.0		-1		247000		0.117117780236
1.0		1.0		1.0		-1		247001		0.121168260649
1.0		1.0		1.0		-1		247002		0.115069341015
1.0		1.0		1.0		-1		247003		0.112606475941
1.0		1.0		1.0		-1		247004		0.11973735948
1.0		1.0		1.0		-1		247005		0.102427925486
1.0		1.0		1.0		-1		247006		0.113681289435
1.0		1.0		1.0		-1		247007		0.11980402393
1.0		1.0		1.0		-1		247008		0.121182289478
1.0		1.0		1.0		-1		247009		0.114653341259
1.0		1.0		1.0		-1		247010		0.111271482989
1.0		1.0		1.0		-1		247011		0.122170823439
1.0		1.0		1.0		-1		247012		0.109204720387
1.0		1.0		1.0		-1		247013		0.12487865769
1.0		1.0		1.0		-1		247014		0.113861760115
1.0		1.0		1.0		-1		247015		0.118900588386
1.0		1.0		1.0		-1		247016		0.120093288622
1.0		1.0		1.0		-1		247017		0.120566696281
1.0		1.0		1.0		-1		247018		0.121912375682
1.0		1.0		1.0		-1		247019		0.11181798316
1.0		1.0		1.0		-1		247020		0.108399513179
1.0		1.0		1.0		-1		247021		0.117056801205
1.0		1.0		1.0		-1		247022		0.123186816613
1.0		1.0		1.0		-1		247023		0.102411601027
1.0		1.0		1.0		-1		247024		0.111953419389
1.0		1.0		1.0		-1		247025		0.122224825089
1.0		1.0		1.0		-1		247026		0.114440739869
1.0		1.0		1.0		-1		247027		0.114284070898
1.0		1.0		1.0		-1		247028		0.122256421007
1.0		1.0		1.0		-1		247029		0.106627871184
1.0		1.0		1.0		-1		247030		0.112145498075
1.0		1.0		1.0		-1		247031		0.118756699548
1.0		1.0		1.0		-1		247032		0.118212412469
1.0		1.0		1.0		-1		247033		0.116778350417
1.0		1.0		1.0		-1		247034		0.118743081158
1.0		1.0		1.0		-1		247035		0.119542490244
1.0		1.0		1.0		-1		247036		0.120955466231
1.0		1.0		1.0		-1		247037		0.116349383006
1.0		1.0		1.0		-1		247038		0.114612501181
1.0		1.0		1.0		-1		247039		0.119523231544
1.0		1.0		1.0		-1		247040		0.117380423116
1.0		1.0		1.0		-1		247041		0.127470119639
1.0		1.0		1.0		-1		247042		0.119526941751
1.0		1.0		1.0		-1		247043		0.11571402146
1.0		1.0		1.0		-1		247044		0.133410761196
1.0		1.0		1.0		-1		247045		0.130030845814
1.0		1.0		1.0		-1		247046		0.107242182109
1.0		1.0		1.0		-1		247047		0.121056899418
1.0		1.0		1.0		-1		247048		0.116340717419
1.0		1.0		1.0		-1		247049		0.123260497615
1.0		1.0		1.0		-1		247050		0.11365359758
1.0		1.0		1.0		-1		247051		0.115332021513
1.0		1.0		1.0		-1		247052		0.119498309841
1.0		1.0		1.0		-1		247053		0.11991190409
1.0		1.0		1.0		-1		247054		0.123880299569
1.0		1.0		1.0		-1		247055		0.113552565484
1.0		1.0		1.0		-1		247056		0.109357830898
1.0		1.0		1.0		-1		247057		0.115319482736
1.0		1.0		1.0		-1		247058		0.120283766999
1.0		1.0		1.0		-1		247059		0.114347857145
1.0		1.0		1.0		-1		247060		0.115068302088
1.0		1.0		1.0		-1		247061		0.122648192837
1.0		1.0		1.0		-1		247062		0.115345459367
1.0		1.0		1.0		-1		247063		0.120231488484
1.0		1.0		1.0		-1		247064		0.119252318118
1.0		1.0		1.0		-1		247065		0.122280033032
1.0		1.0		1.0		-1		247066		0.117638962428
1.0		1.0		1.0		-1		247067		0.112729963257
1.0		1.0		1.0		-1		247068		0.119674578189
1.0		1.0		1.0		-1		247069		0.113979801698
1.0		1.0		1.0		-1		247070		0.114488662845
1.0		1.0		1.0		-1		247071		0.113553589352
1.0		1.0		1.0		-1		247072		0.1132954145
1.0		1.0		1.0		-1		247073		0.113997318852
1.0		1.0		1.0		-1		247074		0.122499802282
1.0		1.0		1.0		-1		247075		0.116367420452
1.0		1.0		1.0		-1		247076		0.117619683891
1.0		1.0		1.0		-1		247077		0.118066372941
1.0		1.0		1.0		-1		247078		0.12291797754
1.0		1.0		1.0		-1		247079		0.111526438019
1.0		1.0		1.0		-1		247080		0.103593566077
1.0		1.0		1.0		-1		247081		0.119323470478
1.0		1.0		1.0		-1		247082		0.119780497958
1.0		1.0		1.0		-1		247083		0.118177141221
1.0		1.0		1.0		-1		247084		0.110613283173
1.0		1.0		1.0		-1		247085		0.111461372445
1.0		1.0		1.0		-1		247086		0.117828514235
1.0		1.0		1.0		-1		247087		0.113127539183
1.0		1.0		1.0		-1		247088		0.128914939791
1.0		1.0		1.0		-1		247089		0.110861885606
1.0		1.0		1.0		-1		247090		0.109727625457
1.0		1.0		1.0		-1		247091		0.117148078489
1.0		1.0		1.0		-1		247092		0.123506665106
1.0		1.0		1.0		-1		247093		0.120049164685
1.0		1.0		1.0		-1		247094		0.127452339259
1.0		1.0		1.0		-1		247095		0.109323148152
1.0		1.0		1.0		-1		247096		0.113360741134
1.0		1.0		1.0		-1		247097		0.11795458641
1.0		1.0		1.0		-1		247098		0.120300904352
1.0		1.0		1.0		-1		247099		0.121261345006
1.0		1.0		1.0		-1		247100		0.124586823527

#***************************************************************************
#
# original cross-section: 0.14701
#     scale variation: +3.8% -3.61%
#     central scheme variation: +4.51% -7.27e-11%
#
#PDF NNPDF23_lo_as_0130_qed: 0.117116 +3.82% -3.82%
# dynamical scheme # 1 : 0.148451 +3.82% -3.63% # \sum ET
# dynamical scheme # 2 : 0.148001 +3.81% -3.62% # \sum\sqrt{m^2+pt^2}
# dynamical scheme # 3 : 0.153643 +3.84% -3.67% # 0.5 \sum\sqrt{m^2+pt^2}
# dynamical scheme # 4 : 0.14701 +3.8% -3.61% # \sqrt{\hat s}
#***************************************************************************
