# mur		muf		alpsfact	dynamical_scale	pdf		cross-section
1.0		1.0		1.0		-1		247062		0.00189107415427
1.0		1.0		1.0		-1		247063		0.00162889160981
1.0		1.0		1.0		-1		247064		0.00186463141142
1.0		1.0		1.0		-1		247065		0.00195496438629
1.0		1.0		1.0		-1		247066		0.00177614143075
1.0		1.0		1.0		-1		247067		0.00172269230979
1.0		1.0		1.0		-1		247068		0.00204117211249
1.0		1.0		1.0		-1		247069		0.00170621772955
1.0		1.0		1.0		-1		247070		0.00162706786776
1.0		1.0		1.0		-1		247071		0.00192998165747
1.0		1.0		1.0		-1		247072		0.00169712403857
1.0		1.0		1.0		-1		247073		0.00191642339089
1.0		1.0		1.0		-1		247074		0.00210993302509
1.0		1.0		1.0		-1		247075		0.00186121414617
1.0		1.0		1.0		-1		247076		0.00190607776486
1.0		1.0		1.0		-1		247077		0.00184111468212
1.0		1.0		1.0		-1		247078		0.00196885896989
1.0		1.0		1.0		-1		247079		0.00188712563201
1.0		1.0		1.0		-1		247080		0.00184479413123
1.0		1.0		1.0		-1		247081		0.00189565082245
1.0		1.0		1.0		-1		247082		0.00196860782121
1.0		1.0		1.0		-1		247083		0.00175938108541
1.0		1.0		1.0		-1		247084		0.0018889051926
1.0		1.0		1.0		-1		247085		0.00168812499558
1.0		1.0		1.0		-1		247086		0.00185096401398
1.0		1.0		1.0		-1		247087		0.00186359190401
1.0		1.0		1.0		-1		247088		0.00219878552867
1.0		1.0		1.0		-1		247089		0.00180937100563
1.0		1.0		1.0		-1		247090		0.00163439224157
1.0		1.0		1.0		-1		247091		0.00205102855337
1.0		1.0		1.0		-1		247092		0.00202473028418
1.0		1.0		1.0		-1		247093		0.00188181376153
1.0		1.0		1.0		-1		247094		0.00211539043042
1.0		1.0		1.0		-1		247095		0.00171242190147
1.0		1.0		1.0		-1		247096		0.00193716555737
1.0		1.0		1.0		-1		247097		0.00158048778927
1.0		1.0		1.0		-1		247098		0.00196872948811
1.0		1.0		1.0		-1		247099		0.00183827649422
1.0		1.0		1.0		-1		247100		0.0020270253783

#***************************************************************************
#
# original cross-section: 0.00266674664107
#     scale variation: +8.8% -7.66%
#     central scheme variation: +10.7% - 0%
#
#PDF NNPDF23_lo_as_0130_qed: 0.00186426 +5.71% -5.71%
# dynamical scheme # 1 : 0.00271377 +8.92% -7.75% # \sum ET
# dynamical scheme # 2 : 0.00271131 +8.91% -7.74% # \sum\sqrt{m^2+pt^2}
# dynamical scheme # 3 : 0.0029529 +9.5% -8.18% # 0.5 \sum\sqrt{m^2+pt^2}
# dynamical scheme # 4 : 0.00266675 +8.8% -7.66% # \sqrt{\hat s}
#***************************************************************************
