0.85686E-02 0.34259E-05 0.00000E+01 2859978 0 0 159617 0.18628E+08 0.00000E+01 0.85686E-02 0.00000E+01 0.00000E+01 0
1 0.008664 0.00021621 1.2607 0.11839 0.008664
2 0.0085708 8.6102e-05 0.7177 0.072185 0.0085708
3 0.0086128 4.1593e-05 0.48792 0.049181 0.0086128
4 0.0086899 8.9163e-05 0.73304 0.11316 0.0086899
5 0.0086177 4.0698e-05 0.47714 0.055407 0.0086177
6 0.0085532 2.1459e-05 0.35848 0.039439 0.0085532
7 0.0081982 0.00020587 1.2686 0.085463 0.0081982
8 0.0086009 8.6925e-05 0.72203 0.1035 0.0086009
9 0.0086631 4.2474e-05 0.49536 0.054828 0.0086631
10 0.0085752 0.00022069 1.3001 0.12153 0.0085752
11 0.008512 8.7455e-05 0.73402 0.075187 0.008512
12 0.00851 4.1488e-05 0.49256 0.043766 0.00851
13 0.0084508 0.00020401 1.2196 0.09599 0.0084508
14 0.0087567 8.8452e-05 0.72164 0.082761 0.0087567
15 0.0086121 4.1548e-05 0.48743 0.05531 0.0086121
16 0.0082847 0.00020475 1.2485 0.061918 0.0082847
17 0.0084509 8.7648e-05 0.74096 0.098142 0.0084509
18 0.0085418 4.25e-05 0.5027 0.056516 0.0085418
19 0.0084916 0.0002067 1.2297 0.11082 0.0084916
20 0.0084875 9.061e-05 0.7627 0.081574 0.0084875
21 0.0085349 4.1805e-05 0.49488 0.046889 0.0085349
22 0.0085668 8.5605e-05 0.71389 0.082557 0.0085668
23 0.0085985 4.1575e-05 0.48851 0.053899 0.0085985
24 0.0085578 2.1939e-05 0.3663 0.03737 0.0085578
25 0.0085751 0.00021135 1.2451 0.14022 0.0085751
26 0.0084417 8.5492e-05 0.72352 0.070464 0.0084417
27 0.0085527 4.1835e-05 0.49421 0.05223 0.0085527
28 0.0084977 0.00021205 1.2606 0.10463 0.0084977
29 0.0085336 8.513e-05 0.7127 0.07785 0.0085336
30 0.0085065 4.1461e-05 0.49245 0.052332 0.0085065
31 0.0086636 9.4093e-05 0.77591 0.11233 0.0086636
32 0.0085327 4.1364e-05 0.48978 0.046519 0.0085327
33 0.0085378 2.0893e-05 0.34966 0.034998 0.0085378
34 0.0084471 0.00020179 1.2068 0.076919 0.0084471
35 0.0086113 9.1972e-05 0.76303 0.10312 0.0086113
36 0.0086414 4.2191e-05 0.49329 0.046891 0.0086414
37 0.0086612 0.00021489 1.2534 0.12611 0.0086612
38 0.0084768 8.5838e-05 0.72344 0.074053 0.0084768
39 0.0085354 4.1837e-05 0.49523 0.054692 0.0085354
40 0.008589 8.4674e-05 0.70431 0.081658 0.008589
41 0.0084878 4.2488e-05 0.50576 0.053022 0.0084878
42 0.0085628 2.2452e-05 0.37465 0.045821 0.0085628
43 0.0084922 0.00020813 1.2381 0.087229 0.0084922
44 0.0085808 8.9733e-05 0.7471 0.08374 0.0085808
45 0.0085397 4.2355e-05 0.50111 0.052641 0.0085397
46 0.0086013 8.8767e-05 0.7373 0.077561 0.0086013
47 0.0086179 4.1259e-05 0.48371 0.057888 0.0086179
48 0.0085494 2.1288e-05 0.35579 0.03241 0.0085494
49 0.0084489 0.00021436 1.2817 0.11913 0.0084489
50 0.0087109 8.9525e-05 0.73424 0.073719 0.0087109
51 0.0085591 4.2497e-05 0.50165 0.050803 0.0085591
52 0.0085783 8.8713e-05 0.73883 0.10403 0.0085783
53 0.0085691 4.0981e-05 0.48319 0.046864 0.0085691
