 0.14741E+00 0.75882E-03 0.00000E+00    18329     1054    3     1049 0.712E+04 0.78232E-06  0.14741E+00  0.14052E-03  0.14052E-03     1049
   1    0.14185E+00    0.32967E-02    0.11887E+01    0.85437E+00    0.14185E+00
   2    0.14851E+00    0.13545E-02    0.65975E+00    0.48585E+00    0.14851E+00
   3    0.14735E+00    0.64404E-03    0.44710E+00    0.33446E+00    0.14735E+00
