0.14754E+00 0.58809E-04 0.00000E+01 2220159 0 0 126751 0.85913E+06 0.00000E+01 0.14754E+00 0.00000E+01 0.00000E+01 0
1 0.14928 0.00331 1.134 0.82451 0.14928
2 0.14809 0.0013369 0.653 0.52442 0.14809
3 0.14697 0.00063907 0.4448 0.33441 0.14697
4 0.14672 0.0033855 1.1802 0.96843 0.14672
5 0.14776 0.0013213 0.64678 0.49727 0.14776
6 0.14752 0.00064403 0.44658 0.33891 0.14752
7 0.15166 0.0034016 1.1472 0.84659 0.15166
8 0.1464 0.0013135 0.64901 0.58006 0.1464
9 0.14726 0.00064411 0.44742 0.34544 0.14726
10 0.1455 0.0033471 1.1766 0.89824 0.1455
11 0.14746 0.0013436 0.65906 0.44519 0.14746
12 0.14784 0.00063658 0.44048 0.34059 0.14784
13 0.14808 0.0033721 1.1647 0.8618 0.14808
14 0.14915 0.001309 0.63485 0.44856 0.14915
15 0.1477 0.00064248 0.44498 0.32467 0.1477
16 0.1409 0.0032491 1.1794 0.88529 0.1409
17 0.14847 0.0013567 0.66094 0.54637 0.14847
18 0.14745 0.00065078 0.45149 0.33618 0.14745
19 0.15194 0.0034062 1.1467 0.80342 0.15194
20 0.14757 0.0013134 0.64376 0.46974 0.14757
21 0.14762 0.00064033 0.44371 0.32213 0.14762
22 0.14474 0.0033209 1.1735 0.9525 0.14474
23 0.14718 0.0013424 0.65976 0.55067 0.14718
24 0.14743 0.00063267 0.43897 0.32968 0.14743
25 0.15115 0.0034032 1.1516 0.76711 0.15115
26 0.14804 0.0013434 0.65637 0.50262 0.14804
27 0.1481 0.00063335 0.43747 0.3246 0.1481
28 0.15112 0.0033619 1.1378 0.87954 0.15112
29 0.14789 0.0013438 0.65725 0.62646 0.14789
30 0.14824 0.00063075 0.43526 0.34982 0.14824
31 0.14688 0.0033708 1.1738 0.90495 0.14688
32 0.14819 0.0013053 0.63712 0.44373 0.14819
33 0.14668 0.00062088 0.43299 0.33215 0.14668
34 0.14873 0.0033696 1.1588 0.87332 0.14873
35 0.15015 0.0013294 0.64039 0.51358 0.15015
36 0.1475 0.00062439 0.43303 0.35467 0.1475
37 0.14392 0.0032987 1.1723 0.86068 0.14392
38 0.14504 0.0013424 0.66945 0.44554 0.14504
39 0.14796 0.00064727 0.44749 0.32309 0.14796
40 0.14728 0.0033256 1.1549 0.84593 0.14728
41 0.1483 0.0013341 0.65071 0.49164 0.1483
42 0.14674 0.00064688 0.45094 0.29206 0.14674
43 0.14763 0.0033366 1.1559 0.91501 0.14763
44 0.14634 0.0013501 0.66732 0.54662 0.14634
45 0.14656 0.0006333 0.44201 0.30693 0.14656
46 0.14623 0.0033134 1.1589 0.83983 0.14623
47 0.14927 0.0013441 0.65133 0.44222 0.14927
48 0.14792 0.00063705 0.44055 0.34249 0.14792
49 0.14658 0.0033527 1.1699 0.96686 0.14658
